id,block,sub,sub_addr,str_off,page,speaker,japanese,korean,note
10-00-0BB7-09,10,0,6ED5D8,0BB7,9,マクスウェル,"マクスウェル
『ぬしが探している物もあるかもしれ
　ぬ』{W}",,
10-00-0BB7-10,10,0,6ED5D8,0BB7,10,マクスウェル,"マクスウェル
『じゃが・・・、その前に己の強さを
　示せぃ！』{W}",,
10-00-0DA1-00,10,0,6ED5D8,0DA1,0,マクスウェル,"マクスウェル
『ぐうぅぅぅ・・・』{W}",,
10-00-0DA1-01,10,0,6ED5D8,0DA1,1,マクスウェル,"マクスウェル
『さ・・・、さすがに、言うだけはあ
　るのぅ』{W}",,
10-00-0DA1-02,10,0,6ED5D8,0DA1,2,クラース,"{N4}
「さぁ、奥の扉を開けてくれ」{W}",,
10-00-0DA1-03,10,0,6ED5D8,0DA1,3,マクスウェル,"マクスウェル
『よ、よかろう』{W}",,
10-00-0DA1-04,10,0,6ED5D8,0DA1,4,マクスウェル,"マクスウェル
『ほっほっほ』{W}",,
10-00-0DA1-05,10,0,6ED5D8,0DA1,5,マクスウェル,"マクスウェル
『お前たち、気に入ったぞ』{W}",,
10-00-0DA1-06,10,0,6ED5D8,0DA1,6,マクスウェル,"マクスウェル
『わしもお前たちの力になってしんぜ
　よう』{W}",,
10-00-0DA1-07,10,0,6ED5D8,0DA1,7,マクスウェル,"マクスウェル
『では、契約を』{W}",,
10-00-0DA1-08,10,0,6ED5D8,0DA1,8,クラース,"{N4}
「ほ、本当か！？」{W}",,
10-00-0DA1-09,10,0,6ED5D8,0DA1,9,クラース,"{N4}
「すっ・・・、すごい！」{W}",,
10-00-0DA1-10,10,0,6ED5D8,0DA1,10,クラース,"{N4}
「四大精霊を統率しているマクスウェ
　ルと契約できるなんて！」{W}",,
10-00-0DA1-11,10,0,6ED5D8,0DA1,11,アーチェ,"{N3}
「ありがとう、おじいちゃん▽」{W}",,
10-00-0DA1-12,10,0,6ED5D8,0DA1,12,マクスウェル,"マクスウェル
（お、おじいちゃん・・・）{W}",,
10-00-0DA1-13,10,0,6ED5D8,0DA1,13,マクスウェル,"マクスウェル
『うぉっほん！』{W}",,
10-00-0DA1-14,10,0,6ED5D8,0DA1,14,マクスウェル,"マクスウェル
『で、では・・・、ターコイズの指輪
　を前に』{W}",,
10-00-101B-00,10,0,6ED5D8,101B,0,クラース,"{N4}
「我、今、分子の精に願い奉る」{W}",,
10-00-101B-01,10,0,6ED5D8,101B,1,クラース,"{N4}
「指輪の盟約のもと、我に精霊を従わ
　せたまえ」{W}",,
10-00-101B-02,10,0,6ED5D8,101B,2,クラース,"{N4}
「我が名は{N4}・・・」{W}",,
10-00-1099-00,10,0,6ED5D8,1099,0,,"{N4}は{TITLE:D3}を
召喚できるようになりました。{W}",,
10-00-10C7-00,10,0,6ED5D8,10C7,0,,"{COL:2}{N4}は『{TITLE:1BF}』の
称号を得ました。{W}",,
10-00-10C7-01,10,0,6ED5D8,10C7,1,,{COL:0},,
10-00-10F5-00,10,0,6ED5D8,10F5,0,クレス,"{N1}
「グ、グーングニルが・・・」{W}",,
10-00-10F5-01,10,0,6ED5D8,10F5,1,マクスウェル,"マクスウェル
『ほっほっほ』{W}",,
10-00-10F5-02,10,0,6ED5D8,10F5,2,マクスウェル,"マクスウェル
『その槍の真の力はそんなものではな
　い』{W}",,
10-00-10F5-03,10,0,6ED5D8,10F5,3,マクスウェル,"マクスウェル
『わしは、ほんの少し引き出しただけ
　じゃよ』{W}",,
10-00-11B1-00,10,0,6ED5D8,11B1,0,,"{COL:2}グーングニルの力の一部が解放されま
した。{W}",,
10-00-11B1-01,10,0,6ED5D8,11B1,1,,{COL:0},,
10-00-11E7-00,10,0,6ED5D8,11E7,0,ミント,"{N2}
「どの精霊をどこに召喚すればいいん
　でしょう？」{W}",,
10-00-1223-00,10,0,6ED5D8,1223,0,アーチェ,"{N3}
「なぞなぞはちょっと・・・」{W}",,
10-00-1249-00,10,0,6ED5D8,1249,0,クレス,"{N1}
「ここは敵がいないみたいだからゆっ
　くり考えようよ」{W}",,
10-00-1289-00,10,0,6ED5D8,1289,0,見張り,"見張り
「数年前に、ドワーフ族の遺跡が見つ
　かってな」{W}",,
10-00-1289-01,10,0,6ED5D8,1289,1,見張り,"見張り
「地下９階に入口があるそうだ」{W}",,
10-00-12ED-00,10,0,6ED5D8,12ED,0,見張り,"見張り
「君たちは冒険者か？」{W}",,
10-00-12ED-01,10,0,6ED5D8,12ED,1,見張り,"見張り
「この中には魔物たちがウジャウジャ
　といるぞ」{W}",,
10-00-12ED-02,10,0,6ED5D8,12ED,2,見張り,"見張り
「十分気をつけるように」{W}",,
10-00-136B-00,10,0,6ED5D8,136B,0,見張り,"見張り
「たいていの冒険者は地下５階でつま
　るらしいですよ」{W}",,
10-00-13AD-00,10,0,6ED5D8,13AD,0,クレス,"{N1}
「ダメだ、全く動かない」{W}",,
10-00-13CF-00,10,0,6ED5D8,13CF,0,冒険者,"冒険者
「くそっ、隠し通路があると思うん
　だが、見つからない！」{W}",,
10-00-1415-00,10,0,6ED5D8,1415,0,冒険者,"冒険者
「へえ～、こういう仕組みだったのか
　・・・」{W}",,
10-00-144F-00,10,0,6ED5D8,144F,0,冒険者,"冒険者
「う～ん、この部屋は何かありそうな
　んだけど・・・？」{W}",,
10-00-1493-00,10,0,6ED5D8,1493,0,冒険者,"冒険者
「扉の奥の部屋にあるボタンは見つけ
　たか？」{W}",,
10-00-1493-01,10,0,6ED5D8,1493,1,冒険者,"冒険者
「あれさえ押せれば下に行けると思う
　んだが・・・」{W}",,
10-00-150B-00,10,0,6ED5D8,150B,0,クレス,"{N1}
「{N3}でないと・・・」{W}",,
10-00-150B-01,10,0,6ED5D8,150B,1,クレス,"{N1}
「この石盤に書かれた文字は読めない
　よ」{W}",,
10-00-155D-00,10,0,6ED5D8,155D,0,クレス,"{N1}
「これは・・・？」{W}",,
10-00-1579-00,10,0,6ED5D8,1579,0,クラース,"{N4}
「この石盤は・・・」{W}",,
10-00-1579-01,10,0,6ED5D8,1579,1,ミント,"{N2}
「文字{SPD:10}・・・？{SPD:FF}
　が刻まれてますよ」{W}",,
10-00-15CB-00,10,0,6ED5D8,15CB,0,クラース,"{N4}
「・・・読めん！」{W}",,
10-00-15E7-00,10,0,6ED5D8,15E7,0,クラース,"{N4}
「よっ、読めるのか！？」{W}",,
10-00-15E7-01,10,0,6ED5D8,15E7,1,アーチェ,"{N3}
「プライマル・エルヴン・ロアー」{W}",,
10-00-15E7-02,10,0,6ED5D8,15E7,2,アーチェ,"{N3}
「これは古代エルフ族の言葉だから、
　わかんなくても仕方ないよ」{W}",,
10-00-1679-00,10,0,6ED5D8,1679,0,アーチェ,"{N3}
「あたしはエルフのハーフなんだから
　知ってて当然なの！」{W}",,
10-00-1679-01,10,0,6ED5D8,1679,1,アーチェ,"{N3}
「もしかして、あたしをパーだと思っ
　てない？」{W}",,
10-00-16F5-00,10,0,6ED5D8,16F5,0,クラース,"{N4}
「ま・・・、まあ怒るな」{W}",,
10-00-16F5-01,10,0,6ED5D8,16F5,1,クラース,"{N4}
「で、どういう意味なんだ？」{W}",,
10-00-16F5-02,10,0,6ED5D8,16F5,2,アーチェ,"{N3}
「ぶぅ・・・」{W}",,
10-00-16F5-03,10,0,6ED5D8,16F5,3,アーチェ,"{N3}
「ちょっと待ってみそ」{W}",,
10-00-176F-00,10,0,6ED5D8,176F,0,,"{N3}は『{TITLE:1B3}』の
称号を得ました。{W}",,
10-00-1795-00,10,0,6ED5D8,1795,0,アーチェ,"{N3}
『死を暗示する方位には破壊を司る者
　を招くがよい』{W}",,
10-00-1795-01,10,0,6ED5D8,1795,1,アーチェ,"{N3}
『生命の息吹を感じたなら、そこは誕
　生を司る者の場所である』{W}",,
10-00-1795-02,10,0,6ED5D8,1795,2,アーチェ,"{N3}
『逝く者に涙する乙女は死を左手に感
　ずる場に招かれよ』{W}",,
10-00-1795-03,10,0,6ED5D8,1795,3,アーチェ,"{N3}
『風は乙女と向かい、時の流れのよう
　に等しくみなに吹き抜ける』{W}",,
10-00-1795-04,10,0,6ED5D8,1795,4,アーチェ,"{N3}
「・・・って、書いてあるよ」{W}",,
10-00-18C5-00,10,0,6ED5D8,18C5,0,アーチェ,"{N3}
「地水火風の精霊をどこかに召喚すれ
　ば扉が開く」{W}",,
10-00-18C5-01,10,0,6ED5D8,18C5,1,アーチェ,"{N3}
「・・・ってことなのかなぁ？」{W}",,
10-00-1927-00,10,0,6ED5D8,1927,0,クラース,"{N4}
「召喚する場所っていってもなぁ」{W}",,
10-00-1951-00,10,0,6ED5D8,1951,0,クラース,"{N4}
「地水火風の精霊？」{W}",,
10-00-1951-01,10,0,6ED5D8,1951,1,クラース,"{N4}
「まだ、全部契約してないぞ・・・」{W}",,
10-00-1951-02,10,0,6ED5D8,1951,2,ミント,"{N2}
「アルヴァニスタまで行けば・・・」{W}",,
10-00-1951-03,10,0,6ED5D8,1951,3,ミント,"{N2}
「精霊の居場所について、なにか聞け
　るんじゃないですか？」{W}",,
10-00-1951-04,10,0,6ED5D8,1951,4,クラース,"{N4}
「そうだな」{W}",,
10-00-1A1B-00,10,0,6ED5D8,1A1B,0,補給部隊,"補給部隊
「私はアルヴァニスタ軍の救援物資隊
　です」{W}",,
10-00-1A1B-01,10,0,6ED5D8,1A1B,1,補給部隊,"補給部隊
「物資の供給をやってますが、一般人
　は全額負担していただきます」{W}",,
10-00-1A1B-02,10,0,6ED5D8,1A1B,2,補給部隊,"補給部隊
「何がお入り用で？」{W}",,
10-00-1AC3-00,10,0,6ED5D8,1AC3,0,補給部隊,"補給部隊
「なにぶん、規則なもので」{W}",,
10-00-1AEB-00,10,0,6ED5D8,1AEB,0,冒険者,"冒険者
「ここはドワーフ遺跡調査隊のベース
　キャンプだ」{W}",,
10-00-1AEB-01,10,0,6ED5D8,1AEB,1,冒険者,"冒険者
「あなた方も休んでいくといい」{W}",,
10-00-1B51-00,10,0,6ED5D8,1B51,0,冒険者,"冒険者
「自然にできたのか人工物なのか、わ
　からないのだが・・・」{W}",,
10-00-1B51-01,10,0,6ED5D8,1B51,1,冒険者,"冒険者
「遺跡群の中央には巨大な空洞ができ
　ているんだ」{W}",,
10-00-1B51-02,10,0,6ED5D8,1B51,2,冒険者,"冒険者
「ドワーフ族は、そこに居住区などを
　造ったようだね」{W}",,
10-00-1C15-00,10,0,6ED5D8,1C15,0,兵士,"兵士
「魔物が強くてなかなか進めないよ」{W}",,
10-00-1C41-00,10,0,6ED5D8,1C41,0,冒険者,"冒険者
「ドワーフ族は、不思議なアイテムを
　作る器用な部族なの」{W}",,
10-00-1C87-00,10,0,6ED5D8,1C87,0,見張り,"見張り
「あなたも探検家ですか？」{W}",,
10-00-1C87-01,10,0,6ED5D8,1C87,1,見張り,"見張り
「ドワーフ族の遺跡の入口はここから
　北東の部屋にありますよ」{W}",,
10-00-1CF5-00,10,0,6ED5D8,1CF5,0,兵士,"兵士
「この下が、新しく発見されたドワー
　フ族の遺跡群だ」{W}",,
10-00-1D35-00,10,0,6ED5D8,1D35,0,兵士,"兵士
「どうかご無事で」{W}",,
10-00-1D51-00,10,0,6ED5D8,1D51,0,冒険者,"冒険者
「ここで休むことができます」{W}",,
10-00-1D51-01,10,0,6ED5D8,1D51,1,冒険者,"冒険者
「休みますか？」",,
10-00-1D91-00,10,0,6ED5D8,1D91,0,アーチェ,"{N3}
「この石なんてちょうどよさそうね」{W}",,
10-00-1D91-01,10,0,6ED5D8,1D91,1,アーチェ,"{N3}
「これをもって帰ればいいわ」{W}",,
10-00-1DE1-00,10,0,6ED5D8,1DE1,0,,石材を手に入れました。{W},,
10-00-1DFB-00,10,0,6ED5D8,1DFB,0,アーチェ,"{N3}
「じゃあ、さっそく持って帰ろうか」{W}",,
10-00-1DFB-01,10,0,6ED5D8,1DFB,1,すず,"{N6}
「はい！」{W}",,
10-00-1E39-00,10,0,6ED5D8,1E39,0,すず,"{N6}
「そろそろ時間ですね・・・」{W}",,
10-00-1E39-01,10,0,6ED5D8,1E39,1,アーチェ,"{N3}
「え、もう！？」{W}",,
10-00-1E39-02,10,0,6ED5D8,1E39,2,アーチェ,"{N3}
「うぅ・・・、大丈夫かなぁ？」{W}",,
10-00-1E9D-00,10,0,6ED5D8,1E9D,0,,ミゲールの町に戻りますか？,,
10-00-1EB9-00,10,0,6ED5D8,1EB9,0,アーチェ,"{N3}
「一回町に戻ろうか」{W}",,
10-00-1EB9-01,10,0,6ED5D8,1EB9,1,すず,"{N6}
「わかりました」{W}",,
10-00-1EEF-00,10,0,6ED5D8,1EEF,0,,"ミゲールの町に戻る事ができますが、
戻ると今回の依頼は失敗となります。{W}",,
10-00-1EEF-01,10,0,6ED5D8,1EEF,1,,ミゲールの町に戻りますか？,,
10-00-1F53-00,10,0,6ED5D8,1F53,0,アーチェ,"{N3}
「一回町に戻ろうか」{W}",,
10-00-1F53-01,10,0,6ED5D8,1F53,1,すず,"{N6}
「わかりました」{W}",,
10-00-1F89-00,10,0,6ED5D8,1F89,0,,"依頼を受けた町に退却しますか？
",,
10-00-1FAB-00,10,0,6ED5D8,1FAB,0,アーチェ,"{N3}
「一回町に戻ろうか」{W}",,
10-00-1FAB-01,10,0,6ED5D8,1FAB,1,すず,"{N6}
「わかりました」{W}",,
10-00-1FE1-00,10,0,6ED5D8,1FE1,0,アーチェ,"{N3}
「この町にまだ困ってる人が
　いる気がする・・・」{W}",,
10-00-201D-00,10,0,6ED5D8,201D,0,アーチェ,"{N3}
「おっといけない！」{W}",,
10-00-201D-01,10,0,6ED5D8,201D,1,アーチェ,"{N3}
「まだ任務の途中だった・・・」{W}",,
10-00-2061-00,10,0,6ED5D8,2061,0,アーチェ,"{N3}
「まだ用事がすんでないよ・・・」{W}",,
11-00-0000-00,11,0,6F4190,0000,0,,モーリア坑道地下{VAR:E0A080}階,,
11-00-0019-00,11,0,6F4190,0019,0,アーチェ,"{N3}
「宝がいっぱい・・・」{W}",,
11-00-0019-01,11,0,6F4190,0019,1,アーチェ,"{N3}
「すっごいじゃん！」{W}",,
11-00-0055-00,11,0,6F4190,0055,0,クレス,"{N1}
「あった！」{W}",,
11-00-006B-00,11,0,6F4190,006B,0,クラース,"{N4}
「ホントかッ？！」{W}",,
11-00-0087-00,11,0,6F4190,0087,0,クラース,"{N4}
「・・・これはタダの指輪だ」{W}",,
11-00-00AD-00,11,0,6F4190,00AD,0,アーチェ,"{N3}
「指輪めっけ！」{W}",,
11-00-00C7-00,11,0,6F4190,00C7,0,ミント,"{N2}
「こっちにもありました」{W}",,
11-00-00E9-00,11,0,6F4190,00E9,0,クレス,"{N1}
「でも、これ・・・」{W}",,
11-00-00E9-01,11,0,6F4190,00E9,1,クラース,"{N4}
「壊れかけてる・・・」{W}",,
11-00-00E9-02,11,0,6F4190,00E9,2,クラース,"{N4}
「・・・他のは？」{W}",,
11-00-00E9-03,11,0,6F4190,00E9,3,ミント,"{N2}
「他のは指輪じゃないようです」{W}",,
11-00-00E9-04,11,0,6F4190,00E9,4,アーチェ,"{N3}
「どうすんの？」{W}",,
11-00-00E9-05,11,0,6F4190,00E9,5,クラース,"{N4}
「私の力では・・・」{W}",,
11-00-00E9-06,11,0,6F4190,00E9,6,クラース,"{N4}
「アルヴァニスタに戻ったほうがいい
　かもしれんな」{W}",,
12-00-0000-00,12,0,6F479C,0000,0,,熱砂の洞窟,,
12-00-000C-00,12,0,6F479C,000C,0,,浸食洞,,
12-00-0014-00,12,0,6F479C,0014,0,,精霊の洞窟,,
12-00-0020-00,12,0,6F479C,0020,0,,"{COL:3}スイッチがあります。
押しますか？{COL:2}",,
12-00-004C-00,12,0,6F479C,004C,0,,{COL:3}レバーがあります。切り替えますか？{COL:2},,
12-00-0078-00,12,0,6F479C,0078,0,,{COL:3}スイッチがあります。押しますか？{COL:2},,
12-00-00A2-00,12,0,6F479C,00A2,0,？？？,"？？？
『だれじゃ！？』{W}",,
12-00-00A2-01,12,0,6F479C,00A2,1,？？？,"？？？
『わらわの眠りを妨げるものは！！』{W}",,
12-00-00EA-00,12,0,6F479C,00EA,0,クレス,"{N1}
「だっ、誰だ！？」{W}",,
12-00-0106-00,12,0,6F479C,0106,0,ウンディーネ,"ウンディーネ
『貴様らかッ！！』{W}",,
12-00-012A-00,12,0,6F479C,012A,0,ウンディーネ,"ウンディーネ
『ゆ、許してたもれ・・・』{W}",,
12-00-012A-01,12,0,6F479C,012A,1,ウンディーネ,"ウンディーネ
『望みは何じゃ？』{W}",,
12-00-012A-02,12,0,6F479C,012A,2,クラース,"{N4}
「お前と契約を結びたい」{W}",,
12-00-012A-03,12,0,6F479C,012A,3,ウンディーネ,"ウンディーネ
『・・・いいであろう』{W}",,
12-00-012A-04,12,0,6F479C,012A,4,ウンディーネ,"ウンディーネ
『アクアマリンの指輪を出すがよい』{W}",,
12-00-01F0-00,12,0,6F479C,01F0,0,クラース,"{N4}
「我、今、水の精に願い奉る」{W}",,
12-00-01F0-01,12,0,6F479C,01F0,1,クラース,"{N4}
「指輪の盟約のもと、我に精霊を従わ
　せたまえ」{W}",,
12-00-01F0-02,12,0,6F479C,01F0,2,クラース,"{N4}
「我が名は{N4}・・・」{W}",,
12-00-026C-00,12,0,6F479C,026C,0,,"{N4}は{TITLE:D0}を
召喚できるようになりました。{W}",,
12-00-029A-00,12,0,6F479C,029A,0,クレス,"{N1}
「溶岩のカギを使おう」{W}",,
12-00-02BA-00,12,0,6F479C,02BA,0,クレス,"{N1}
「カギがかかっている」{W}",,
12-00-02DA-00,12,0,6F479C,02DA,0,,"『封印を解かんと欲するならば、
　キーワードとなる言葉を』{W}",,
12-00-02DA-01,12,0,6F479C,02DA,1,,１．ケ　２．ス　３．キ　４．ア,,
12-00-0336-00,12,0,6F479C,0336,0,,１．ク　２．ラ　３．ザ　４．イ,,
12-00-0356-00,12,0,6F479C,0356,0,,１．ル　２．リ　３．カ　４．イ,,
12-00-0376-00,12,0,6F479C,0376,0,,１．チ　２．ド　３．ナ　４．ン,,
12-00-0396-00,12,0,6F479C,0396,0,,扉は開かれん・・・。{W},,
12-00-03AE-00,12,0,6F479C,03AE,0,,違う！{W},,
12-00-03B8-00,12,0,6F479C,03B8,0,,意味はあるが、違う！{W},,
12-00-03D0-00,12,0,6F479C,03D0,0,？？？,"？？？
「あ～、いた～」{W}",,
12-00-03EC-00,12,0,6F479C,03EC,0,クレス,"{N1}
「ここは・・・？」{W}",,
12-00-0408-00,12,0,6F479C,0408,0,ノーム,"ノーム
『誰だ～！』{W}",,
12-00-0408-01,12,0,6F479C,0408,1,ノーム,"ノーム
『ぼくのなわばりに入るのは～！！』{W}",,
12-00-044C-00,12,0,6F479C,044C,0,ノーム,"ノーム
『まいったよ～ん』{W}",,
12-00-044C-01,12,0,6F479C,044C,1,クラース,"{N4}
「よし、では契約を結ぼう」{W}",,
12-00-044C-02,12,0,6F479C,044C,2,ノーム,"ノーム
『ルビーの指輪がいいのら～』{W}",,
12-00-04B2-00,12,0,6F479C,04B2,0,クラース,"{N4}
「我、今、地の精に願い奉る」{W}",,
12-00-04B2-01,12,0,6F479C,04B2,1,クラース,"{N4}
「指輪の盟約のもと、我に精霊を従わ
　せたまえ」{W}",,
12-00-04B2-02,12,0,6F479C,04B2,2,クラース,"{N4}
「我が名は{N4}・・・」{W}",,
12-00-052E-00,12,0,6F479C,052E,0,,"{N4}は{TITLE:D1}を
召喚できるようになりました。{W}",,
12-00-055C-00,12,0,6F479C,055C,0,クレス,"{N1}
「これが・・・」{W}",,
12-00-055C-01,12,0,6F479C,055C,1,クレス,"{N1}
「イフリート・・・」{W}",,
12-00-055C-02,12,0,6F479C,055C,2,イフリート,"イフリート
『わしに何かようか！？』{W}",,
12-00-055C-03,12,0,6F479C,055C,3,クラース,"{N4}
「あなたと契約を結びたい」{W}",,
12-00-055C-04,12,0,6F479C,055C,4,イフリート,"イフリート
『ふふ・・・』{W}",,
12-00-055C-05,12,0,6F479C,055C,5,イフリート,"イフリート
『貴様ら、いい目をしているな』{W}",,
12-00-055C-06,12,0,6F479C,055C,6,イフリート,"イフリート
『・・・よかろう』{W}",,
12-00-055C-07,12,0,6F479C,055C,7,クラース,"{N4}
「本当かッ？」{W}",,
12-00-055C-08,12,0,6F479C,055C,8,イフリート,"イフリート
『・・・わしに勝利することができた
　らな！！』{W}",,
12-00-0696-00,12,0,6F479C,0696,0,イフリート,"イフリート
『むぅぅ・・・』{W}",,
12-00-0696-01,12,0,6F479C,0696,1,イフリート,"イフリート
『岩をも焼き尽くす、わしの炎に耐え
　うるとは・・・』{W}",,
12-00-0696-02,12,0,6F479C,0696,2,クラース,"{N4}
「では、契約を結ぼう」{W}",,
12-00-0696-03,12,0,6F479C,0696,3,イフリート,"イフリート
『・・・よかろう』{W}",,
12-00-0696-04,12,0,6F479C,0696,4,イフリート,"イフリート
『ガーネットの指輪を出すのだ』{W}",,
12-00-0764-00,12,0,6F479C,0764,0,クラース,"{N4}
「我、今、炎の精に願い奉る」{W}",,
12-00-0764-01,12,0,6F479C,0764,1,クラース,"{N4}
「指輪の盟約のもと、我に精霊を従わ
　せたまえ」{W}",,
12-00-0764-02,12,0,6F479C,0764,2,クラース,"{N4}
「我が名は{N4}・・・」{W}",,
12-00-07E0-00,12,0,6F479C,07E0,0,,"{N4}は{TITLE:D2}を
召喚できるようになりました。{W}",,
12-00-080E-00,12,0,6F479C,080E,0,？？？,"？？？
「迷子～、迷子～」{W}",,
12-00-082C-00,12,0,6F479C,082C,0,？？？,"？？？
「ぼく～、迷子なんだ～」{W}",,
12-00-082C-01,12,0,6F479C,082C,1,？？？,"？？？
「みんなの所へ～、連れてってよ～」{W}",,
12-00-082C-02,12,0,6F479C,082C,2,,{COL:3}連れて行きますか？{COL:2},,
